2024-09-17 14:59:51,168 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2022
2024-09-17 14:59:51,170 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2022
2024-09-17 14:59:51,171 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:59:51,345 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3429, l2 distance: 29.8423, acc: 0.82.
2024-09-17 14:59:51,346 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:59:51,347 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [14.11166716  6.22125723 12.16457928  6.6426602 ]
2024-09-17 14:59:51,580 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5898, 3.8487, 3.1982
2024-09-17 14:59:51,854 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:59:52,496 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0016, val_loss:  0.0005, grad_norm: 0.0340, live_grad: 0.0000, reward_err: 0.0561, 0.0380, 0.0266, KL_dist: 0.2609, 0.1621, 0.1673, param: [3.31794486 1.33450947 4.61657226 4.15232748], weights: [0.33360765 0.33292084 0.33347151], train_wt_loss:  0.4689, val_wt_loss: 0.4828, train_grp_loss: [0.56395343 0.35769462 0.52312833], val_grp_loss: [0.55626795 0.36101401 0.52425212], train_hist_grp_loss: [0.56397062 0.35788553 0.52315607], cur_train_grp_loss: [0.56397062 0.35788553 0.52315607], max_reward_err:  0.0561, max_reward_err_index: 0, max_kl_dist:  0.2609, max_kl_dist_index: 0, max_train_grp_loss:  0.5640, max_train_grp_loss_index: 0, max_val_grp_loss:  0.5563, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5640, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:05:46,147 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12600, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0191, live_grad: 0.0000, reward_err: 0.0417, 0.0297, 0.0146, KL_dist: 1.1743, 1.0272, 1.0305, param: [9.7620744  7.76728418 7.51570143 7.59967654], weights: [0.77058423 0.22552019 0.00389558], train_wt_loss:  0.5213, val_wt_loss: 0.4111, train_grp_loss: [0.43584449 0.35797491 0.38610829], val_grp_loss: [0.43484554 0.36977474 0.37573027], train_hist_grp_loss: [5639.60699491 5516.7330686  5110.87632453], cur_train_grp_loss: [0.43584465 0.35797851 0.38610906], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1743, max_kl_dist_index: 0, max_train_grp_loss:  0.4358, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4348, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4358, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:05:49,060 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12700, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0191, live_grad: 0.0000, reward_err: 0.0417, 0.0293, 0.0146, KL_dist: 1.1784, 1.0304, 1.0342, param: [9.78565921 7.77772722 7.52465563 7.61264091], weights: [0.78397785 0.21225124 0.00377091], train_wt_loss:  0.5223, val_wt_loss: 0.4120, train_grp_loss: [0.43571694 0.35801345 0.38594395], val_grp_loss: [0.43474037 0.369762   0.37549142], train_hist_grp_loss: [5683.18696276 5552.52595397 5149.48044868], cur_train_grp_loss: [0.43571929 0.35800923 0.38594644], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1784, max_kl_dist_index: 0, max_train_grp_loss:  0.4357, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4347, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4357, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:05:52,104 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12800, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0191, live_grad: 0.0000, reward_err: 0.0417, 0.0300, 0.0146, KL_dist: 1.1819, 1.0343, 1.0377, param: [9.8048437  7.79508378 7.52948483 7.63195717], weights: [0.79669013 0.19966388 0.00364599], train_wt_loss:  0.5232, val_wt_loss: 0.4128, train_grp_loss: [0.4353772  0.35880642 0.38561398], val_grp_loss: [0.4344164  0.37057016 0.37513749], train_hist_grp_loss: [5726.74354154 5588.36049502 5188.059839  ], cur_train_grp_loss: [0.4353816  0.35879494 0.38561806], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1819, max_kl_dist_index: 0, max_train_grp_loss:  0.4354, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4344, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4354, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:05:54,916 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12900, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0192, live_grad: 0.0000, reward_err: 0.0417, 0.0300, 0.0146, KL_dist: 1.1849, 1.0391, 1.0410, param: [9.81997193 7.81883961 7.53052268 7.65713339], weights: [0.80859447 0.18788462 0.00352091], train_wt_loss:  0.5240, val_wt_loss: 0.4135, train_grp_loss: [0.43484182 0.36029756 0.38513127], val_grp_loss: [0.43389067 0.37213835 0.37467741], train_hist_grp_loss: [5770.25631764 5624.3093719  5226.59855822], cur_train_grp_loss: [0.43484808 0.36027938 0.3851368 ], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1849, max_kl_dist_index: 0, max_train_grp_loss:  0.4348, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4339, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4348, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:05:57,712 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13000, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0192, live_grad: 0.0000, reward_err: 0.0417, 0.0300, 0.0146, KL_dist: 1.1876, 1.0445, 1.0442, param: [9.83140419 7.84844181 7.52811982 7.68764697], weights: [0.81960395 0.17700013 0.00339592], train_wt_loss:  0.5246, val_wt_loss: 0.4141, train_grp_loss: [0.43412864 0.36242859 0.38450987], val_grp_loss: [0.4331816  0.37440407 0.37412099], train_hist_grp_loss: [5813.70660214 5660.43952688 5265.08202059], cur_train_grp_loss: [0.43413659 0.3624043  0.38451672], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1876, max_kl_dist_index: 0, max_train_grp_loss:  0.4341, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4332, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4341, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:00,530 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13100, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0194, live_grad: 0.0000, reward_err: 0.0417, 0.0306, 0.0146, KL_dist: 1.1898, 1.0506, 1.0472, param: [9.83950739 7.88331699 7.52263403 7.72296033], weights: [0.82966605 0.16706255 0.0032714 ], train_wt_loss:  0.5250, val_wt_loss: 0.4145, train_grp_loss: [0.43325622 0.36514055 0.38376449], val_grp_loss: [0.43230836 0.37730433 0.37347857], train_hist_grp_loss: [5857.07753021 5696.81203282 5303.49708213], cur_train_grp_loss: [0.43326567 0.36511075 0.38377251], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1898, max_kl_dist_index: 0, max_train_grp_loss:  0.4333, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4323, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4333, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:03,311 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13200, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0195, live_grad: 0.0000, reward_err: 0.0417, 0.0306, 0.0146, KL_dist: 1.1918, 1.0573, 1.0501, param: [9.84464741 7.92288605 7.51442242 7.76253355], weights: [0.83875657 0.15809564 0.00314779], train_wt_loss:  0.5253, val_wt_loss: 0.4148, train_grp_loss: [0.43224326 0.36837473 0.38291003], val_grp_loss: [0.43129029 0.38077658 0.37276064], train_hist_grp_loss: [5900.35410397 5733.48207115 5341.83208237], cur_train_grp_loss: [0.43225403 0.36833999 0.38291907], max_reward_err:  0.0417, max_reward_err_index: 0, max_kl_dist:  1.1918, max_kl_dist_index: 0, max_train_grp_loss:  0.4322, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4313, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4323, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:06,073 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13300, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0197, live_grad: 0.0000, reward_err: 0.0411, 0.0306, 0.0143, KL_dist: 1.1934, 1.0646, 1.0529, param: [9.84718332 7.96657549 7.50383554 7.8058339 ], weights: [0.84687335 0.15010111 0.00302553], train_wt_loss:  0.5253, val_wt_loss: 0.4149, train_grp_loss: [0.43110829 0.37207327 0.38196126], val_grp_loss: [0.43014656 0.38475931 0.37197767], train_hist_grp_loss: [5943.5231901  5770.49899015 5380.07684685], cur_train_grp_loss: [0.43112019 0.37203418 0.38197117], max_reward_err:  0.0411, max_reward_err_index: 0, max_kl_dist:  1.1934, max_kl_dist_index: 0, max_train_grp_loss:  0.4311, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4301, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4311, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:09,022 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13400, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0198, live_grad: 0.0000, reward_err: 0.0409, 0.0311, 0.0142, KL_dist: 1.1949, 1.0723, 1.0556, param: [9.84746343 8.01382545 7.49121322 7.85234268], weights: [0.85403036 0.14306457 0.00290507], train_wt_loss:  0.5252, val_wt_loss: 0.4149, train_grp_loss: [0.42986932 0.37617968 0.38093255], val_grp_loss: [0.42889579 0.38919237 0.37113983], train_hist_grp_loss: [5986.5734835  5807.90641753 5418.22265967], cur_train_grp_loss: [0.42988216 0.37613678 0.38094319], max_reward_err:  0.0409, max_reward_err_index: 0, max_kl_dist:  1.1949, max_kl_dist_index: 0, max_train_grp_loss:  0.4299, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4289, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4299, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:11,903 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13500, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0200, live_grad: 0.0000, reward_err: 0.0409, 0.0319, 0.0142, KL_dist: 1.1962, 1.0804, 1.0583, param: [9.84582282 8.06409507 7.47688204 7.90155947], weights: [0.86025232 0.13696088 0.0027868 ], train_wt_loss:  0.5249, val_wt_loss: 0.4147, train_grp_loss: [0.42854365 0.38063899 0.37983769], val_grp_loss: [0.42755589 0.39401721 0.37025686], train_hist_grp_loss: [6029.49544694 5845.74240544 5456.26221472], cur_train_grp_loss: [0.42855728 0.38059282 0.37984893], max_reward_err:  0.0409, max_reward_err_index: 0, max_kl_dist:  1.1962, max_kl_dist_index: 0, max_train_grp_loss:  0.4285, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4276, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4286, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:14,702 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13600, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0202, live_grad: 0.0000, reward_err: 0.0409, 0.0323, 0.0142, KL_dist: 1.1974, 1.0889, 1.0610, param: [9.84258217 8.11686532 7.46115409 7.95300439], weights: [0.86557027 0.13175868 0.00267105], train_wt_loss:  0.5244, val_wt_loss: 0.4143, train_grp_loss: [0.4271478  0.38539785 0.37868981], val_grp_loss: [0.42614393 0.39917681 0.36933807], train_hist_grp_loss: [6072.28123573 5884.03958979 5494.18955301], cur_train_grp_loss: [0.42716206 0.38534895 0.37870151], max_reward_err:  0.0409, max_reward_err_index: 0, max_kl_dist:  1.1974, max_kl_dist_index: 0, max_train_grp_loss:  0.4271, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4261, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4272, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:17,482 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13700, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0205, live_grad: 0.0000, reward_err: 0.0409, 0.0325, 0.0142, KL_dist: 1.1984, 1.0977, 1.0637, param: [9.83804762 8.17163999 7.44432671 8.00621869], weights: [0.87001778 0.12742411 0.00255811], train_wt_loss:  0.5239, val_wt_loss: 0.4139, train_grp_loss: [0.42569745 0.39040446 0.37750132], val_grp_loss: [0.42467609 0.40461563 0.36839219], train_hist_grp_loss: [6114.92461468 5922.82534942 5531.99999255], cur_train_grp_loss: [0.42571217 0.39035333 0.37751336], max_reward_err:  0.0409, max_reward_err_index: 0, max_kl_dist:  1.1984, max_kl_dist_index: 0, max_train_grp_loss:  0.4257, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4247, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4257, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:20,310 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13800, train_loss:  0.0013, val_loss:  0.0004, grad_norm: 0.0207, live_grad: 0.0000, reward_err: 0.0396, 0.0329, 0.0134, KL_dist: 1.1995, 1.1067, 1.0664, param: [9.8325114  8.22794519 7.4266831  8.06076398], weights: [0.87362817 0.12392365 0.00244818], train_wt_loss:  0.5232, val_wt_loss: 0.4134, train_grp_loss: [0.4242074  0.39560842 0.37628388], val_grp_loss: [0.42316767 0.41027934 0.36742743], train_hist_grp_loss: [6157.42087329 5962.12195389 5569.69005559], cur_train_grp_loss: [0.42422245 0.39555557 0.37629616], max_reward_err:  0.0396, max_reward_err_index: 0, max_kl_dist:  1.1995, max_kl_dist_index: 0, max_train_grp_loss:  0.4242, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4232, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4242, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:23,120 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13900, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0209, live_grad: 0.0000, reward_err: 0.0392, 0.0333, 0.0131, KL_dist: 1.2005, 1.1159, 1.0691, param: [9.82625306 8.28532767 7.4084935  8.11622059], weights: [0.87643228 0.12122628 0.00234144], train_wt_loss:  0.5225, val_wt_loss: 0.4128, train_grp_loss: [0.4226917  0.40096048 0.37504849], val_grp_loss: [0.42163313 0.41611457 0.3664515 ], train_hist_grp_loss: [6199.76674356 6001.94669156 5607.25739729], cur_train_grp_loss: [0.42270694 0.40090639 0.37506089], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.2005, max_kl_dist_index: 0, max_train_grp_loss:  0.4227, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4216, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4227, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:25,903 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14000, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0211, live_grad: 0.0000, reward_err: 0.0392, 0.0333, 0.0131, KL_dist: 1.2015, 1.1253, 1.0718, param: [9.81954107 8.34335242 7.39001675 8.17218517], weights: [0.878457   0.11930502 0.00223797], train_wt_loss:  0.5217, val_wt_loss: 0.4122, train_grp_loss: [0.42116364 0.40641228 0.37380547], val_grp_loss: [0.42008615 0.42206863 0.36547161], train_hist_grp_loss: [6241.96032378 6042.31197225 5644.7007386 ], cur_train_grp_loss: [0.42117894 0.40635742 0.37381791], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.2015, max_kl_dist_index: 0, max_train_grp_loss:  0.4212, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4221, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4212, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:28,670 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14100, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0213, live_grad: 0.0000, reward_err: 0.0392, 0.0335, 0.0131, KL_dist: 1.2026, 1.1348, 1.0746, param: [9.81263471 8.40159972 7.37150213 8.22826798], weights: [0.87972428 0.11813788 0.00213784], train_wt_loss:  0.5209, val_wt_loss: 0.4115, train_grp_loss: [0.41963589 0.41191602 0.3725646 ], val_grp_loss: [0.41853977 0.42808909 0.36449452], train_hist_grp_loss: [6284.00101042 6083.2254005  5682.0198052 ], cur_train_grp_loss: [0.41965113 0.41186088 0.37257696], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.2026, max_kl_dist_index: 0, max_train_grp_loss:  0.4196, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4281, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4197, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:31,431 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14200, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0215, live_grad: 0.0000, reward_err: 0.0392, 0.0342, 0.0131, KL_dist: 1.2037, 1.1442, 1.0775, param: [9.80578601 8.45966198 7.35319129 8.2840899 ], weights: [0.88025055 0.1177084  0.00204105], train_wt_loss:  0.5201, val_wt_loss: 0.4109, train_grp_loss: [0.4181206  0.41742419 0.37133513], val_grp_loss: [0.41700641 0.4341235  0.36352663], train_hist_grp_loss: [6325.88943959 6124.68981781 5719.21527385], cur_train_grp_loss: [0.41813565 0.41736924 0.37134734], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.2037, max_kl_dist_index: 0, max_train_grp_loss:  0.4181, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4341, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4181, max_cur_train_grp_loss_index: 0, 
2024-09-17 15:06:34,192 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14300, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0218, live_grad: 0.0000, reward_err: 0.0392, 0.0342, 0.0131, KL_dist: 1.2050, 1.1537, 1.0804, param: [9.79924171 8.51714049 7.33532015 8.33927941], weights: [0.88004663 0.11800579 0.00194758], train_wt_loss:  0.5194, val_wt_loss: 0.4103, train_grp_loss: [0.41662945 0.42288922 0.37012593], val_grp_loss: [0.41549806 0.44011904 0.36257401], train_hist_grp_loss: [6367.62743859 6166.70331384 5756.28872671], cur_train_grp_loss: [0.41664421 0.42283494 0.37013789], max_reward_err:  0.0392, max_reward_err_index: 0, max_kl_dist:  1.2050, max_kl_dist_index: 0, max_train_grp_loss:  0.4229, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4401, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4228, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:06:37,017 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14400, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0220, live_grad: 0.0000, reward_err: 0.0388, 0.0342, 0.0128, KL_dist: 1.2063, 1.1630, 1.0834, param: [9.7932451  8.57364226 7.31812078 8.3934698 ], weights: [0.8791179  0.11902472 0.00185738], train_wt_loss:  0.5187, val_wt_loss: 0.4097, train_grp_loss: [0.41517383 0.42826322 0.3689455 ], val_grp_loss: [0.41402635 0.44602224 0.36164247], train_hist_grp_loss: [6409.21798767 6209.25920799 5793.2426138 ], cur_train_grp_loss: [0.41518817 0.42821009 0.36895713], max_reward_err:  0.0388, max_reward_err_index: 0, max_kl_dist:  1.2063, max_kl_dist_index: 0, max_train_grp_loss:  0.4283, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4460, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4282, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:06:39,843 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14500, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0222, live_grad: 0.0000, reward_err: 0.0388, 0.0344, 0.0128, KL_dist: 1.2078, 1.1723, 1.0865, param: [9.78803762 8.62877719 7.30182297 8.4462966 ], weights: [0.87746482 0.12076482 0.00177037], train_wt_loss:  0.5180, val_wt_loss: 0.4091, train_grp_loss: [0.41376485 0.43349776 0.3678021 ], val_grp_loss: [0.41260262 0.45177868 0.36073759], train_hist_grp_loss: [6450.66519139 6252.3460053  5830.08022328], cur_train_grp_loss: [0.41377867 0.43344626 0.36781333], max_reward_err:  0.0388, max_reward_err_index: 0, max_kl_dist:  1.2078, max_kl_dist_index: 0, max_train_grp_loss:  0.4335, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4518, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4334, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:06:42,618 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14600, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0224, live_grad: 0.0000, reward_err: 0.0385, 0.0347, 0.0127, KL_dist: 1.2094, 1.1813, 1.0896, param: [9.78386019 8.68215574 7.28665552 8.49739553], weights: [0.8750838  0.12322974 0.00168646], train_wt_loss:  0.5175, val_wt_loss: 0.4087, train_grp_loss: [0.41241349 0.43854366 0.3667038 ], val_grp_loss: [0.41123805 0.45733292 0.35986479], train_hist_grp_loss: [6491.9742586  6295.94733198 5866.80565883], cur_train_grp_loss: [0.41242668 0.4384943  0.36671454], max_reward_err:  0.0385, max_reward_err_index: 0, max_kl_dist:  1.2094, max_kl_dist_index: 0, max_train_grp_loss:  0.4385, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4573, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4385, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:06:45,374 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14700, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0225, live_grad: 0.0000, reward_err: 0.0385, 0.0355, 0.0127, KL_dist: 1.2111, 1.1900, 1.0928, param: [9.78095394 8.73338719 7.27284712 8.54640115], weights: [0.87196846 0.12642597 0.00160557], train_wt_loss:  0.5171, val_wt_loss: 0.4083, train_grp_loss: [0.41113061 0.44335098 0.36565852], val_grp_loss: [0.40994367 0.46262837 0.3590294 ], train_hist_grp_loss: [6533.15148949 6340.04185867 5903.42382328], cur_train_grp_loss: [0.41114307 0.44330425 0.36566869], max_reward_err:  0.0385, max_reward_err_index: 0, max_kl_dist:  1.2111, max_kl_dist_index: 0, max_train_grp_loss:  0.4434, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4626, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4433, max_cur_train_grp_loss_index: 1, 
2024-09-17 15:06:48,139 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14800, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0227, live_grad: 0.0000, reward_err: 0.0378, 0.0358, 0.0123, KL_dist: 1.2130, 1.1984, 1.0960, param: [9.7795605  8.78207885 7.26062659 8.59294629], weights: [0.86811119 0.13036124 0.00152757], train_wt_loss:  0.5168, val_wt_loss: 0.4081, train_grp_loss: [0.40992702 0.447869   0.36467409], val_grp_loss: [0.40873047 0.4676074  0.35823663], train_hist_grp_loss: [6574.20426762 6384.60322203 5939.94040673], cur_train_grp_loss: [0.40993863 0.44782542 0.36468361], max_reward_err:  0.0378, max_reward_err_index: 0, max_kl_dist:  1.2130, max_kl_dist_index: 0, max_train_grp_loss:  0.4479, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4676, max_val_grp_loss_index: 1, max_cur_train_grp_loss:  0.4478, max_cur_train_grp_loss_index: 1, 
