2024-10-07 00:37:53,870 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: Logging to log-hyperparam-search/2024_10_07_00_27_03/rdpo,0.1,0.1,0.02,2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Seed: 2021
2024-10-07 00:37:53,872 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:201] - INFO: (IB) Data: 300
2024-10-07 00:37:53,963 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: MLE reward loss: 0.2351, l2 distance: 36.4442, acc: 0.90.
2024-10-07 00:37:53,964 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-10-07 00:37:53,965 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:299] - INFO: MLE reward parameter: [ 9.05939251 17.1373287   9.50347978 12.39752865]
2024-10-07 00:37:54,184 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:314] - INFO: Learned oracle reward: 3.8285, 7.1348, 3.2752
2024-10-07 00:37:54,413 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1314] - INFO: unique_group_ids: {0, 1, 2}
2024-10-07 00:37:55,643 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  0, train_loss:  12.1558, val_loss:  12.4221, grad_norm: 0.4595, live_grad: 0.0000, reward_err: 0.0104, 0.0142, 0.0002, KL_dist: 0.6568, 0.3052, 0.6500, param: [5.44248962 8.3005987  5.14424008 8.57363224], weights: [0.33288853 0.33281143 0.33430004], train_wt_loss:  36.4675, val_wt_loss: 37.2662, train_grp_loss: [11.80461978 13.07608153 10.73316709], val_grp_loss: [12.66630053 12.4532737  12.14593623], train_hist_grp_loss: [0.15100158 0.13942111 0.36256349], cur_train_grp_loss: [0.15100158 0.13942111 0.36256349], max_reward_err:  0.0142, max_reward_err_index: 1, max_kl_dist:  0.6568, max_kl_dist_index: 0, max_train_grp_loss:  13.0761, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6663, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.3626, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:02,536 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  123, train_loss:  12.1565, val_loss:  12.4301, grad_norm: 0.0059, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6643, 0.3093, 0.6569, param: [5.45503622 8.26228737 5.21106375 8.68186145], weights: [0.29640072 0.30378871 0.39981058], train_wt_loss:  36.4696, val_wt_loss: 37.2903, train_grp_loss: [11.81652036 13.0757298  10.70854411], val_grp_loss: [12.68997095 12.45354119 12.1460094 ], train_hist_grp_loss: [11.77357215 13.00457708 26.73750009], cur_train_grp_loss: [0.09453179 0.10460525 0.21417543], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6643, max_kl_dist_index: 0, max_train_grp_loss:  13.0757, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6900, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:03,569 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  124, train_loss:  12.1565, val_loss:  12.4302, grad_norm: 0.0060, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6644, 0.3093, 0.6570, param: [5.45512037 8.26200659 5.21163829 8.68288742], weights: [0.29609899 0.30354061 0.40036041], train_wt_loss:  36.4696, val_wt_loss: 37.2905, train_grp_loss: [11.81656672 13.07580466 10.70831624], val_grp_loss: [12.69012203 12.4536318  12.14599143], train_hist_grp_loss: [11.86810431 13.10918292 26.95167097], cur_train_grp_loss: [0.09453216 0.10460584 0.21417088], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6644, max_kl_dist_index: 0, max_train_grp_loss:  13.0758, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6901, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:04,633 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  125, train_loss:  12.1566, val_loss:  12.4303, grad_norm: 0.0061, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6645, 0.3094, 0.6571, param: [5.45520422 8.26172627 5.21221336 8.6839158 ], weights: [0.2957972  0.30329234 0.40091046], train_wt_loss:  36.4697, val_wt_loss: 37.2908, train_grp_loss: [11.81661228 13.07588081 10.70808792], val_grp_loss: [12.69027246 12.45372387 12.14597319], train_hist_grp_loss: [11.96263685 13.21378936 27.1658373 ], cur_train_grp_loss: [0.09453253 0.10460644 0.21416632], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6645, max_kl_dist_index: 0, max_train_grp_loss:  13.0759, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6903, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:05,650 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  126, train_loss:  12.1566, val_loss:  12.4303, grad_norm: 0.0061, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6646, 0.3094, 0.6571, param: [5.45528776 8.26144641 5.21278897 8.68494662], weights: [0.29549536 0.3030439  0.40146074], train_wt_loss:  36.4697, val_wt_loss: 37.2910, train_grp_loss: [11.81665706 13.07595823 10.70785916], val_grp_loss: [12.69042224 12.4538174  12.14595466], train_hist_grp_loss: [12.05716974 13.3183964  27.37999905], cur_train_grp_loss: [0.0945329  0.10460705 0.21416176], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6646, max_kl_dist_index: 0, max_train_grp_loss:  13.0760, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6904, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:06,646 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  127, train_loss:  12.1566, val_loss:  12.4304, grad_norm: 0.0062, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6646, 0.3094, 0.6572, param: [5.45537099 8.26116701 5.2133651  8.68597987], weights: [0.29519347 0.3027953  0.40201123], train_wt_loss:  36.4697, val_wt_loss: 37.2912, train_grp_loss: [11.81670103 13.07603695 10.70762995], val_grp_loss: [12.69057136 12.4539124  12.14593585], train_hist_grp_loss: [12.151703   13.42300407 27.59415624], cur_train_grp_loss: [0.09453326 0.10460767 0.21415718], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6646, max_kl_dist_index: 0, max_train_grp_loss:  13.0760, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6906, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:07,659 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  128, train_loss:  12.1566, val_loss:  12.4305, grad_norm: 0.0062, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6647, 0.3095, 0.6573, param: [5.45545392 8.26088806 5.21394178 8.68701555], weights: [0.29489152 0.30254653 0.40256195], train_wt_loss:  36.4698, val_wt_loss: 37.2914, train_grp_loss: [11.81674422 13.07611694 10.7074003 ], val_grp_loss: [12.69071984 12.45400885 12.14591676], train_hist_grp_loss: [12.24623661 13.52761237 27.80830884], cur_train_grp_loss: [0.09453361 0.1046083  0.2141526 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6647, max_kl_dist_index: 0, max_train_grp_loss:  13.0761, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6907, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2142, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:08,680 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  129, train_loss:  12.1566, val_loss:  12.4306, grad_norm: 0.0063, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6648, 0.3095, 0.6573, param: [5.45553654 8.26060957 5.21451898 8.68805366], weights: [0.29458952 0.30229759 0.40311289], train_wt_loss:  36.4698, val_wt_loss: 37.2917, train_grp_loss: [11.81678661 13.07619823 10.70717021], val_grp_loss: [12.69086766 12.45410677 12.14589739], train_hist_grp_loss: [12.34077056 13.6322213  28.02245684], cur_train_grp_loss: [0.09453395 0.10460894 0.21414801], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6648, max_kl_dist_index: 0, max_train_grp_loss:  13.0762, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6909, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:09,693 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  130, train_loss:  12.1566, val_loss:  12.4306, grad_norm: 0.0064, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6648, 0.3096, 0.6574, param: [5.45561886 8.26033153 5.21509672 8.6890942 ], weights: [0.29428746 0.30204849 0.40366405], train_wt_loss:  36.4699, val_wt_loss: 37.2919, train_grp_loss: [11.81682821 13.0762808  10.70693967], val_grp_loss: [12.69101484 12.45420616 12.14587774], train_hist_grp_loss: [12.43530486 13.73683089 28.23660025], cur_train_grp_loss: [0.09453429 0.10460959 0.2141434 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6648, max_kl_dist_index: 0, max_train_grp_loss:  13.0763, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6910, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:10,725 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  131, train_loss:  12.1566, val_loss:  12.4307, grad_norm: 0.0064, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6649, 0.3096, 0.6575, param: [5.45570086 8.26005394 5.215675   8.69013718], weights: [0.29398536 0.30179923 0.40421542], train_wt_loss:  36.4699, val_wt_loss: 37.2921, train_grp_loss: [11.81686901 13.07636465 10.7067087 ], val_grp_loss: [12.69116136 12.45430701 12.1458578 ], train_hist_grp_loss: [12.52983948 13.84144113 28.45073904], cur_train_grp_loss: [0.09453463 0.10461025 0.21413879], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6649, max_kl_dist_index: 0, max_train_grp_loss:  13.0764, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6912, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:11,737 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  132, train_loss:  12.1566, val_loss:  12.4308, grad_norm: 0.0065, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6650, 0.3096, 0.6575, param: [5.45578256 8.25977681 5.21625381 8.6911826 ], weights: [0.2936832 0.3015498 0.404767 ], train_wt_loss:  36.4699, val_wt_loss: 37.2923, train_grp_loss: [11.81690903 13.07644979 10.70647727], val_grp_loss: [12.69130723 12.45440932 12.14583759], train_hist_grp_loss: [12.62437443 13.94605205 28.66487321], cur_train_grp_loss: [0.09453495 0.10461092 0.21413417], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6650, max_kl_dist_index: 0, max_train_grp_loss:  13.0764, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6913, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:12,770 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  133, train_loss:  12.1567, val_loss:  12.4309, grad_norm: 0.0066, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6651, 0.3097, 0.6576, param: [5.45586395 8.25950012 5.21683316 8.69223045], weights: [0.29338099 0.30130021 0.4053188 ], train_wt_loss:  36.4700, val_wt_loss: 37.2926, train_grp_loss: [11.81694825 13.07653623 10.70624541], val_grp_loss: [12.69145246 12.4545131  12.1458171 ], train_hist_grp_loss: [12.71890971 14.05066365 28.87900276], cur_train_grp_loss: [0.09453527 0.1046116  0.21412955], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6651, max_kl_dist_index: 0, max_train_grp_loss:  13.0765, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6915, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:13,797 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  134, train_loss:  12.1567, val_loss:  12.4309, grad_norm: 0.0066, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6651, 0.3097, 0.6577, param: [5.45594504 8.25922389 5.21741305 8.69328075], weights: [0.29307873 0.30105046 0.40587081], train_wt_loss:  36.4700, val_wt_loss: 37.2928, train_grp_loss: [11.81698669 13.07662395 10.7060131 ], val_grp_loss: [12.69159704 12.45461835 12.14579633], train_hist_grp_loss: [12.81344529 14.15527594 29.09312767], cur_train_grp_loss: [0.09453559 0.10461229 0.21412491], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6651, max_kl_dist_index: 0, max_train_grp_loss:  13.0766, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6916, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:14,863 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  135, train_loss:  12.1567, val_loss:  12.4310, grad_norm: 0.0067, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6652, 0.3097, 0.6577, param: [5.45602581 8.2589481  5.21799348 8.69433348], weights: [0.29277642 0.30080054 0.40642304], train_wt_loss:  36.4701, val_wt_loss: 37.2930, train_grp_loss: [11.81702433 13.07671296 10.70578035], val_grp_loss: [12.69174097 12.45472507 12.14577528], train_hist_grp_loss: [12.90798118 14.25988893 29.30724793], cur_train_grp_loss: [0.09453589 0.10461299 0.21412026], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6652, max_kl_dist_index: 0, max_train_grp_loss:  13.0767, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6917, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:15,917 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  136, train_loss:  12.1567, val_loss:  12.4311, grad_norm: 0.0067, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6653, 0.3098, 0.6578, param: [5.45610627 8.25867277 5.21857444 8.69538866], weights: [0.29247406 0.30055047 0.40697547], train_wt_loss:  36.4701, val_wt_loss: 37.2933, train_grp_loss: [11.81706119 13.07680326 10.70554716], val_grp_loss: [12.69188425 12.45483326 12.14575396], train_hist_grp_loss: [13.00251738 14.36450263 29.52136354], cur_train_grp_loss: [0.09453619 0.1046137  0.21411561], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6653, max_kl_dist_index: 0, max_train_grp_loss:  13.0768, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6919, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:16,949 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  137, train_loss:  12.1567, val_loss:  12.4312, grad_norm: 0.0068, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6654, 0.3098, 0.6579, param: [5.45618643 8.25839788 5.21915594 8.69644629], weights: [0.29217166 0.30030024 0.40752811], train_wt_loss:  36.4701, val_wt_loss: 37.2935, train_grp_loss: [11.81709725 13.07689485 10.70531352], val_grp_loss: [12.69202688 12.45494291 12.14573235], train_hist_grp_loss: [13.09705387 14.46911706 29.73547448], cur_train_grp_loss: [0.09453649 0.10461443 0.21411094], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6654, max_kl_dist_index: 0, max_train_grp_loss:  13.0769, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6920, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:17,964 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  138, train_loss:  12.1567, val_loss:  12.4312, grad_norm: 0.0069, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6654, 0.3099, 0.6580, param: [5.45626627 8.25812343 5.21973799 8.69750636], weights: [0.2918692  0.30004984 0.40808095], train_wt_loss:  36.4702, val_wt_loss: 37.2937, train_grp_loss: [11.81713253 13.07698773 10.70507945], val_grp_loss: [12.69216887 12.45505404 12.14571048], train_hist_grp_loss: [13.19159065 14.57373222 29.94958075], cur_train_grp_loss: [0.09453678 0.10461516 0.21410627], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6654, max_kl_dist_index: 0, max_train_grp_loss:  13.0770, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6922, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:18,989 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  139, train_loss:  12.1567, val_loss:  12.4313, grad_norm: 0.0069, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6655, 0.3099, 0.6580, param: [5.4563458  8.25784943 5.22032057 8.69856888], weights: [0.2915667  0.29979929 0.40863401], train_wt_loss:  36.4702, val_wt_loss: 37.2939, train_grp_loss: [11.81716703 13.0770819  10.70484493], val_grp_loss: [12.69231021 12.45516663 12.14568832], train_hist_grp_loss: [13.28612771 14.67834812 30.16368234], cur_train_grp_loss: [0.09453706 0.1046159  0.21410159], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6655, max_kl_dist_index: 0, max_train_grp_loss:  13.0771, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6923, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:20,011 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  140, train_loss:  12.1568, val_loss:  12.4314, grad_norm: 0.0070, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6656, 0.3099, 0.6581, param: [5.45642502 8.25757588 5.22090369 8.69963384], weights: [0.29126416 0.29954858 0.40918726], train_wt_loss:  36.4703, val_wt_loss: 37.2942, train_grp_loss: [11.81720073 13.07717737 10.70460997], val_grp_loss: [12.69245091 12.4552807  12.14566589], train_hist_grp_loss: [13.38066504 14.78296478 30.37777924], cur_train_grp_loss: [0.09453734 0.10461666 0.2140969 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6656, max_kl_dist_index: 0, max_train_grp_loss:  13.0772, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6925, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:21,027 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  141, train_loss:  12.1568, val_loss:  12.4315, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6656, 0.3100, 0.6582, param: [5.45650393 8.25730277 5.22148736 8.70070126], weights: [0.29096157 0.29929771 0.40974072], train_wt_loss:  36.4703, val_wt_loss: 37.2944, train_grp_loss: [11.81723365 13.07727413 10.70437457], val_grp_loss: [12.69259096 12.45539625 12.14564318], train_hist_grp_loss: [13.47520265 14.88758219 30.59187144], cur_train_grp_loss: [0.09453761 0.10461742 0.2140922 ], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6656, max_kl_dist_index: 0, max_train_grp_loss:  13.0773, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6926, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:22,064 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  142, train_loss:  12.1568, val_loss:  12.4315, grad_norm: 0.0071, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6657, 0.3100, 0.6582, param: [5.45658253 8.2570301  5.22207156 8.70177113], weights: [0.29065893 0.29904669 0.41029438], train_wt_loss:  36.4704, val_wt_loss: 37.2946, train_grp_loss: [11.81726578 13.07737218 10.70413873], val_grp_loss: [12.69273037 12.45551326 12.1456202 ], train_hist_grp_loss: [13.56974052 14.99220039 30.80595893], cur_train_grp_loss: [0.09453787 0.10461819 0.21408749], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6657, max_kl_dist_index: 0, max_train_grp_loss:  13.0774, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6927, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:23,095 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  143, train_loss:  12.1568, val_loss:  12.4316, grad_norm: 0.0072, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6658, 0.3101, 0.6583, param: [5.45666082 8.25675787 5.22265631 8.70284345], weights: [0.29035625 0.29879551 0.41084823], train_wt_loss:  36.4704, val_wt_loss: 37.2949, train_grp_loss: [11.81729713 13.07747153 10.70390244], val_grp_loss: [12.69286913 12.45563175 12.14559695], train_hist_grp_loss: [13.66427864 15.09681936 31.0200417 ], cur_train_grp_loss: [0.09453813 0.10461898 0.21408277], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6658, max_kl_dist_index: 0, max_train_grp_loss:  13.0775, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6929, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:24,145 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  144, train_loss:  12.1568, val_loss:  12.4317, grad_norm: 0.0072, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6659, 0.3101, 0.6584, param: [5.45673879 8.25648608 5.22324161 8.70391823], weights: [0.29005353 0.29854418 0.41140229], train_wt_loss:  36.4705, val_wt_loss: 37.2951, train_grp_loss: [11.8173277  13.07757217 10.70366572], val_grp_loss: [12.69300725 12.45575172 12.14557342], train_hist_grp_loss: [13.75881702 15.20143914 31.23411975], cur_train_grp_loss: [0.09453838 0.10461977 0.21407805], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6659, max_kl_dist_index: 0, max_train_grp_loss:  13.0776, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6930, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
2024-10-07 00:40:25,193 - /Users/noesis/Code/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1546] - INFO: Iteration:  145, train_loss:  12.1568, val_loss:  12.4318, grad_norm: 0.0073, live_grad: 0.0000, reward_err: 0.0105, 0.0139, 0.0002, KL_dist: 0.6659, 0.3102, 0.6585, param: [5.45681644 8.25621473 5.22382744 8.70499546], weights: [0.28975076 0.29829269 0.41195654], train_wt_loss:  36.4705, val_wt_loss: 37.2954, train_grp_loss: [11.81735748 13.07767411 10.70342855], val_grp_loss: [12.69314472 12.45587316 12.14554962], train_hist_grp_loss: [13.85335564 15.30605971 31.44819307], cur_train_grp_loss: [0.09453862 0.10462058 0.21407331], max_reward_err:  0.0139, max_reward_err_index: 1, max_kl_dist:  0.6659, max_kl_dist_index: 0, max_train_grp_loss:  13.0777, max_train_grp_loss_index: 1, max_val_grp_loss:  12.6931, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.2141, max_cur_train_grp_loss_index: 2, 
