2024-09-17 14:50:27,038 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:198] - INFO: Logging to log_rdpo/2024_09_17_14_50_24/swapped_noise1.0_[1,1,1]_2021
2024-09-17 14:50:27,040 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:199] - INFO: (IB) Seed: 2021
2024-09-17 14:50:27,041 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:200] - INFO: (IB) Data: 300
2024-09-17 14:50:27,214 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:296] - INFO: MLE reward loss: 0.3566, l2 distance: 29.5613, acc: 0.82.
2024-09-17 14:50:27,215 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:297] - INFO: True reward parameter: [[1.  3.  1.  3. ]
 [3.  1.  3.  1. ]
 [1.5 2.5 1.5 2.5]]
2024-09-17 14:50:27,216 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:298] - INFO: MLE reward parameter: [12.9300958   5.57206545 13.55993407  6.18568546]
2024-09-17 14:50:27,450 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/experiments/run_glb_noisy.py[line:313] - INFO: Learned oracle reward: 3.5203, 3.8700, 3.1356
2024-09-17 14:50:27,867 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1297] - INFO: unique_group_ids: {0, 1, 2}
2024-09-17 14:50:28,492 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  0, train_loss:  0.0017, val_loss:  0.0005, grad_norm: 0.0310, live_grad: 0.0000, reward_err: 0.1132, 0.0010, 0.0692, KL_dist: 0.2104, 0.0058, 0.1125, param: [2.9868533  1.21238081 2.67089149 0.51614833], weights: [0.33374103 0.33272764 0.33353132], train_wt_loss:  0.5107, val_wt_loss: 0.5256, train_grp_loss: [0.64781343 0.34361164 0.58492129], val_grp_loss: [0.6346728  0.35784096 0.59480549], train_hist_grp_loss: [0.64786126 0.343753   0.58500575], cur_train_grp_loss: [0.64786126 0.343753   0.58500575], max_reward_err:  0.1132, max_reward_err_index: 0, max_kl_dist:  0.2104, max_kl_dist_index: 0, max_train_grp_loss:  0.6478, max_train_grp_loss_index: 0, max_val_grp_loss:  0.6347, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.6479, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:56:16,168 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12600, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0321, live_grad: 0.0000, reward_err: 0.0406, 0.0377, 0.0129, KL_dist: 0.8871, 0.8765, 0.7861, param: [8.19054302 7.38993599 6.76820233 7.58897653], weights: [8.81426696e-01 1.18560292e-01 1.30125179e-05], train_wt_loss:  0.5790, val_wt_loss: 0.4352, train_grp_loss: [0.45593078 0.51696046 0.34720346], val_grp_loss: [0.43547408 0.38925819 0.37498132], train_hist_grp_loss: [6274.92452313 6074.31250146 5162.58599237], cur_train_grp_loss: [0.45594555 0.51689717 0.34721392], max_reward_err:  0.0406, max_reward_err_index: 0, max_kl_dist:  0.8871, max_kl_dist_index: 0, max_train_grp_loss:  0.5170, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4355, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5169, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:18,975 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12700, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0323, live_grad: 0.0000, reward_err: 0.0406, 0.0383, 0.0129, KL_dist: 0.8895, 0.8848, 0.7897, param: [8.19122485 7.43761894 6.76581741 7.64040437], weights: [8.74496852e-01 1.25491566e-01 1.15824084e-05], train_wt_loss:  0.5789, val_wt_loss: 0.4344, train_grp_loss: [0.45455486 0.52282734 0.34620575], val_grp_loss: [0.43413252 0.39340922 0.37403262], train_hist_grp_loss: [6320.44779384 6126.30677944 5197.25613914], cur_train_grp_loss: [0.45456759 0.52277342 0.34621524], max_reward_err:  0.0406, max_reward_err_index: 0, max_kl_dist:  0.8895, max_kl_dist_index: 0, max_train_grp_loss:  0.5228, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4341, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5228, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:21,759 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12800, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0325, live_grad: 0.0000, reward_err: 0.0397, 0.0386, 0.0124, KL_dist: 0.8923, 0.8924, 0.7934, param: [8.19576418 7.4794847  6.76725213 7.68548848], weights: [8.66455012e-01 1.33534689e-01 1.02989406e-05], train_wt_loss:  0.5791, val_wt_loss: 0.4337, train_grp_loss: [0.45339449 0.52768808 0.34531056], val_grp_loss: [0.43299384 0.39681875 0.37318289], train_hist_grp_loss: [6365.84394928 6178.8390594  5231.83150642], cur_train_grp_loss: [0.45340495 0.52764489 0.34531897], max_reward_err:  0.0397, max_reward_err_index: 0, max_kl_dist:  0.8924, max_kl_dist_index: 1, max_train_grp_loss:  0.5277, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4330, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5276, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:24,550 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  12900, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0327, live_grad: 0.0000, reward_err: 0.0397, 0.0390, 0.0124, KL_dist: 0.8955, 0.8990, 0.7972, param: [8.2045993  7.5148559  6.77292858 7.72350823], weights: [8.57327791e-01 1.42663062e-01 9.14719478e-06], train_wt_loss:  0.5797, val_wt_loss: 0.4331, train_grp_loss: [0.45247227 0.53141229 0.34452775], val_grp_loss: [0.43207907 0.39938806 0.37244166], train_hist_grp_loss: [6411.13567318 6231.80220379 5266.32283714], cur_train_grp_loss: [0.45248024 0.53138107 0.34453499], max_reward_err:  0.0397, max_reward_err_index: 0, max_kl_dist:  0.8990, max_kl_dist_index: 1, max_train_grp_loss:  0.5314, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4321, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5314, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:27,315 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13000, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0327, live_grad: 0.0000, reward_err: 0.0394, 0.0390, 0.0123, KL_dist: 0.8991, 0.9046, 0.8011, param: [8.2181276  7.5431029  6.78323016 7.75379908], weights: [8.47180946e-01 1.52810940e-01 8.11415111e-06], train_wt_loss:  0.5804, val_wt_loss: 0.4326, train_grp_loss: [0.45180915 0.53388116 0.34386664], val_grp_loss: [0.43140775 0.40102742 0.37181794], train_hist_grp_loss: [6456.34783589 6285.0765525  5300.74183645], cur_train_grp_loss: [0.45181444 0.53386304 0.34387262], max_reward_err:  0.0394, max_reward_err_index: 0, max_kl_dist:  0.9046, max_kl_dist_index: 1, max_train_grp_loss:  0.5339, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4314, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5339, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:30,105 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13100, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0328, live_grad: 0.0000, reward_err: 0.0394, 0.0390, 0.0123, KL_dist: 0.9031, 0.9091, 0.8051, param: [8.23668049 7.56367796 6.79847767 7.77579073], weights: [8.36130514e-01 1.63862297e-01 7.18846906e-06], train_wt_loss:  0.5814, val_wt_loss: 0.4322, train_grp_loss: [0.45142333 0.53499509 0.34333561], val_grp_loss: [0.43099697 0.40166189 0.37131982], train_hist_grp_loss: [6501.50727663 6338.5314471  5335.1010991 ], cur_train_grp_loss: [0.45142577 0.53499092 0.34334025], max_reward_err:  0.0394, max_reward_err_index: 0, max_kl_dist:  0.9091, max_kl_dist_index: 1, max_train_grp_loss:  0.5350, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4310, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5350, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:32,907 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13200, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0327, live_grad: 0.0000, reward_err: 0.0394, 0.0390, 0.0123, KL_dist: 0.9076, 0.9124, 0.8090, param: [8.2604944  7.57615591 6.81890161 7.78905189], weights: [8.24351587e-01 1.75642053e-01 6.36024995e-06], train_wt_loss:  0.5825, val_wt_loss: 0.4318, train_grp_loss: [0.45132888 0.53468211 0.34294156], val_grp_loss: [0.43086007 0.40123787 0.37095398], train_hist_grp_loss: [6546.64246184 6392.02756316 5369.4139894 ], cur_train_grp_loss: [0.45132835 0.53469245 0.3429448 ], max_reward_err:  0.0394, max_reward_err_index: 0, max_kl_dist:  0.9124, max_kl_dist_index: 1, max_train_grp_loss:  0.5347, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4309, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5347, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:35,697 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13300, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0326, live_grad: 0.0000, reward_err: 0.0397, 0.0390, 0.0124, KL_dist: 0.9124, 0.9145, 0.8131, param: [8.28968022 7.58027828 6.84461292 7.79333815], weights: [8.12082507e-01 1.87911872e-01 5.62078792e-06], train_wt_loss:  0.5835, val_wt_loss: 0.4315, train_grp_loss: [0.45153426 0.53290672 0.34268928], val_grp_loss: [0.43100528 0.39972972 0.37072505], train_hist_grp_loss: [6591.78300015 6445.42011431 5403.69446301], cur_train_grp_loss: [0.45153071 0.53293173 0.34269109], max_reward_err:  0.0397, max_reward_err_index: 0, max_kl_dist:  0.9145, max_kl_dist_index: 1, max_train_grp_loss:  0.5329, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4310, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5329, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:38,487 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13400, train_loss:  0.0016, val_loss:  0.0004, grad_norm: 0.0324, live_grad: 0.0000, reward_err: 0.0401, 0.0386, 0.0126, KL_dist: 0.9177, 0.9154, 0.8172, param: [8.32419509 7.57599617 6.87557563 7.78863754], weights: [7.99622450e-01 2.00372588e-01 4.96231875e-06], train_wt_loss:  0.5845, val_wt_loss: 0.4311, train_grp_loss: [0.45204081 0.52967767 0.34258078], val_grp_loss: [0.4314343  0.39714563 0.37063497], train_hist_grp_loss: [6636.95900631 6498.56289592 5437.95682271], cur_train_grp_loss: [0.45203427 0.52971701 0.34258116], max_reward_err:  0.0401, max_reward_err_index: 0, max_kl_dist:  0.9177, max_kl_dist_index: 0, max_train_grp_loss:  0.5297, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4314, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5297, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:41,264 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13500, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0322, live_grad: 0.0000, reward_err: 0.0406, 0.0381, 0.0129, KL_dist: 0.9235, 0.9151, 0.8213, param: [8.36382057 7.56350592 6.91158567 7.77520737], weights: [7.87321078e-01 2.12674544e-01 4.37778219e-06], train_wt_loss:  0.5852, val_wt_loss: 0.4306, train_grp_loss: [0.4528415  0.52505359 0.34261462], val_grp_loss: [0.43214109 0.39353168 0.37068234], train_hist_grp_loss: [6682.20032387 6551.31301317 5472.21540639], cur_train_grp_loss: [0.45283208 0.52510641 0.3426136 ], max_reward_err:  0.0406, max_reward_err_index: 0, max_kl_dist:  0.9235, max_kl_dist_index: 0, max_train_grp_loss:  0.5251, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4321, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5251, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:44,078 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13600, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0319, live_grad: 0.0000, reward_err: 0.0412, 0.0377, 0.0133, KL_dist: 0.9297, 0.9138, 0.8256, param: [8.4081517  7.54327176 6.9522598  7.75359562], weights: [7.75560370e-01 2.24435770e-01 3.86061646e-06], train_wt_loss:  0.5857, val_wt_loss: 0.4300, train_grp_loss: [0.45391997 0.51914517 0.34278536], val_grp_loss: [0.43311098 0.38897323 0.3708619 ], train_hist_grp_loss: [6727.53563654 6603.53601015 5506.48421351], cur_train_grp_loss: [0.45390788 0.51921012 0.342783  ], max_reward_err:  0.0412, max_reward_err_index: 0, max_kl_dist:  0.9297, max_kl_dist_index: 0, max_train_grp_loss:  0.5191, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4331, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5192, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:46,884 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13700, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0316, live_grad: 0.0000, reward_err: 0.0438, 0.0369, 0.0149, KL_dist: 0.9363, 0.9115, 0.8299, param: [8.45660012 7.51602998 6.99703785 7.72464172], weights: [7.64730281e-01 2.35266314e-01 3.40460235e-06], train_wt_loss:  0.5858, val_wt_loss: 0.4293, train_grp_loss: [0.45525028 0.51211309 0.34308318], val_grp_loss: [0.43432028 0.38359297 0.37116416], train_hist_grp_loss: [6772.99151814 6655.11101077 5540.77648537], cur_train_grp_loss: [0.45523584 0.51218833 0.34307962], max_reward_err:  0.0438, max_reward_err_index: 0, max_kl_dist:  0.9363, max_kl_dist_index: 0, max_train_grp_loss:  0.5121, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4343, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5122, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:49,687 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13800, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0312, live_grad: 0.0000, reward_err: 0.0438, 0.0353, 0.0149, KL_dist: 0.9432, 0.9085, 0.8343, param: [8.50841241 7.48277225 7.04519952 7.68945425], weights: [7.55201339e-01 2.44795657e-01 3.00376779e-06], train_wt_loss:  0.5855, val_wt_loss: 0.4285, train_grp_loss: [0.4567973  0.50416145 0.34349387], val_grp_loss: [0.43573661 0.3775456  0.37157537], train_hist_grp_loss: [6818.59148672 6705.9354288  5575.10426315], cur_train_grp_loss: [0.45678089 0.50424476 0.34348926], max_reward_err:  0.0438, max_reward_err_index: 0, max_kl_dist:  0.9432, max_kl_dist_index: 0, max_train_grp_loss:  0.5042, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4357, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.5042, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:52,471 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  13900, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0307, live_grad: 0.0000, reward_err: 0.0440, 0.0344, 0.0150, KL_dist: 0.9504, 0.9049, 0.8389, param: [8.56270263 7.4447081  7.09589488 7.64936641], weights: [7.47297911e-01 2.52699437e-01 2.65235357e-06], train_wt_loss:  0.5848, val_wt_loss: 0.4276, train_grp_loss: [0.45851783 0.49552737 0.34399901], val_grp_loss: [0.43731987 0.37100955 0.37207775], train_hist_grp_loss: [6864.35513546 6755.92882257 5609.47795446], cur_train_grp_loss: [0.45849993 0.49561626 0.34399356], max_reward_err:  0.0440, max_reward_err_index: 0, max_kl_dist:  0.9504, max_kl_dist_index: 0, max_train_grp_loss:  0.4955, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4373, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4956, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:55,302 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14000, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0303, live_grad: 0.0000, reward_err: 0.0444, 0.0334, 0.0153, KL_dist: 0.9579, 0.9010, 0.8435, param: [8.61849569 7.40321023 7.14818521 7.60587376], weights: [7.41275666e-01 2.58721989e-01 2.34483063e-06], train_wt_loss:  0.5839, val_wt_loss: 0.4267, train_grp_loss: [0.4603624  0.48646782 0.3445766 ], val_grp_loss: [0.4390238  0.36417686 0.37265002], train_hist_grp_loss: [6910.29741    6805.0355607  5643.90594191], cur_train_grp_loss: [0.46034352 0.48655966 0.34457054], max_reward_err:  0.0444, max_reward_err_index: 0, max_kl_dist:  0.9579, max_kl_dist_index: 0, max_train_grp_loss:  0.4865, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4390, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4866, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:56:58,140 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14100, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0298, live_grad: 0.0000, reward_err: 0.0456, 0.0332, 0.0160, KL_dist: 0.9655, 0.8970, 0.8482, param: [8.67477648 7.35974816 7.20108991 7.56056094], weights: [7.37305757e-01 2.62692167e-01 2.07595174e-06], train_wt_loss:  0.5828, val_wt_loss: 0.4259, train_grp_loss: [0.4622775  0.47724547 0.34520193], val_grp_loss: [0.44079813 0.35724233 0.37326834], train_hist_grp_loss: [6956.42808889 6853.22610958 5678.39426561], cur_train_grp_loss: [0.46225818 0.47733765 0.34519552], max_reward_err:  0.0456, max_reward_err_index: 0, max_kl_dist:  0.9655, max_kl_dist_index: 0, max_train_grp_loss:  0.4772, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4408, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4773, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:57:00,915 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14200, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0293, live_grad: 0.0000, reward_err: 0.0469, 0.0322, 0.0168, KL_dist: 0.9731, 0.8930, 0.8530, param: [8.73053972 7.31581747 7.25363418 7.51502501], weights: [7.3546685e-01 2.6453131e-01 1.8408175e-06], train_wt_loss:  0.5816, val_wt_loss: 0.4252, train_grp_loss: [0.46420812 0.4681151  0.34584869], val_grp_loss: [0.44259082 0.35039336 0.37390728], train_hist_grp_loss: [7002.75150397 6900.49691898 5712.94640587], cur_train_grp_loss: [0.46418892 0.46820515 0.3458422 ], max_reward_err:  0.0469, max_reward_err_index: 0, max_kl_dist:  0.9731, max_kl_dist_index: 0, max_train_grp_loss:  0.4681, max_train_grp_loss_index: 1, max_val_grp_loss:  0.4426, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4682, max_cur_train_grp_loss_index: 1, 
2024-09-17 14:57:03,746 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14300, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0288, live_grad: 0.0000, reward_err: 0.0482, 0.0315, 0.0176, KL_dist: 0.9807, 0.8893, 0.8577, param: [8.78483552 7.27287114 7.30489316 7.47080289], weights: [7.35744915e-01 2.64253451e-01 1.63493892e-06], train_wt_loss:  0.5804, val_wt_loss: 0.4247, train_grp_loss: [0.46610022 0.45931192 0.3464902 ], val_grp_loss: [0.44435052 0.3438014  0.37454108], train_hist_grp_loss: [7049.26651384 6946.86903457 5747.56318299], cur_train_grp_loss: [0.46608166 0.45939763 0.34648389], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  0.9807, max_kl_dist_index: 0, max_train_grp_loss:  0.4661, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4444, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4661, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:57:06,545 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14400, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0284, live_grad: 0.0000, reward_err: 0.0482, 0.0311, 0.0176, KL_dist: 0.9881, 0.8860, 0.8624, param: [8.83680725 7.23225869 7.35402887 7.42930847], weights: [7.38039743e-01 2.61958803e-01 1.45428380e-06], train_wt_loss:  0.5794, val_wt_loss: 0.4244, train_grp_loss: [0.46790311 0.45104275 0.3471006 ], val_grp_loss: [0.44602877 0.33761566 0.37514477], train_hist_grp_loss: [7095.96672107 6992.38567842 5782.24278021], cur_train_grp_loss: [0.46788568 0.4511222  0.34709473], max_reward_err:  0.0482, max_reward_err_index: 0, max_kl_dist:  0.9881, max_kl_dist_index: 0, max_train_grp_loss:  0.4679, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4460, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4679, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:57:09,319 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14500, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0280, live_grad: 0.0000, reward_err: 0.0487, 0.0311, 0.0180, KL_dist: 0.9953, 0.8832, 0.8671, param: [8.88571966 7.19517714 7.40031814 7.39178317], weights: [7.42176728e-01 2.57821977e-01 1.29530019e-06], train_wt_loss:  0.5786, val_wt_loss: 0.4245, train_grp_loss: [0.46957136 0.44348027 0.34765604], val_grp_loss: [0.44758191 0.33195927 0.37569531], train_hist_grp_loss: [7142.84090486 7037.10909903 5816.98088517], cur_train_grp_loss: [0.46955548 0.44355192 0.34765083], max_reward_err:  0.0487, max_reward_err_index: 0, max_kl_dist:  0.9953, max_kl_dist_index: 0, max_train_grp_loss:  0.4696, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4476, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4696, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:57:12,107 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14600, train_loss:  0.0015, val_loss:  0.0004, grad_norm: 0.0276, live_grad: 0.0000, reward_err: 0.0494, 0.0305, 0.0185, KL_dist: 1.0020, 0.8810, 0.8716, param: [8.9309767  7.16263563 7.44317072 7.35926182], weights: [7.47922288e-01 2.52076557e-01 1.15491580e-06], train_wt_loss:  0.5780, val_wt_loss: 0.4248, train_grp_loss: [0.47106633 0.43676038 0.34813554], val_grp_loss: [0.4489726  0.32692774 0.37617246], train_hist_grp_loss: [7189.87362698 7081.11700286 5851.77093546], cur_train_grp_loss: [0.47105234 0.43682305 0.34813118], max_reward_err:  0.0494, max_reward_err_index: 0, max_kl_dist:  1.0020, max_kl_dist_index: 0, max_train_grp_loss:  0.4711, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4490, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4711, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:57:14,914 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14700, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0273, live_grad: 0.0000, reward_err: 0.0507, 0.0302, 0.0194, KL_dist: 1.0083, 0.8795, 0.8759, param: [8.97212943 7.1354344  7.48213792 7.33255361], weights: [7.55001362e-01 2.44997608e-01 1.03051604e-06], train_wt_loss:  0.5778, val_wt_loss: 0.4253, train_grp_loss: [0.47235709 0.43098207 0.34852176], val_grp_loss: [0.45017078 0.32258937 0.37655945], train_hist_grp_loss: [7237.04596133 7124.4988506  5886.60444676], cur_train_grp_loss: [0.47234528 0.43103495 0.34851841], max_reward_err:  0.0507, max_reward_err_index: 0, max_kl_dist:  1.0083, max_kl_dist_index: 0, max_train_grp_loss:  0.4724, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4502, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4723, max_cur_train_grp_loss_index: 0, 
2024-09-17 14:57:17,744 - /Users/noesis/Projects/Group-robust-preference-optimization-bandits/algos/linear_bandit/group_robust_dpo_vectorised_gradfix.py[line:1523] - INFO: Iteration:  14800, train_loss:  0.0014, val_loss:  0.0004, grad_norm: 0.0270, live_grad: 0.0000, reward_err: 0.0509, 0.0295, 0.0195, KL_dist: 1.0141, 0.8787, 0.8800, param: [9.00887551 7.11415711 7.51691302 7.31223713], weights: [7.63115475e-01 2.36883605e-01 9.19905502e-07], train_wt_loss:  0.5778, val_wt_loss: 0.4262, train_grp_loss: [0.47342095 0.42620936 0.3488014 ], val_grp_loss: [0.45115419 0.31898702 0.37684345], train_hist_grp_loss: [7284.33629505 7167.35224892 5921.47139785], cur_train_grp_loss: [0.47341149 0.42625198 0.34879917], max_reward_err:  0.0509, max_reward_err_index: 0, max_kl_dist:  1.0141, max_kl_dist_index: 0, max_train_grp_loss:  0.4734, max_train_grp_loss_index: 0, max_val_grp_loss:  0.4512, max_val_grp_loss_index: 0, max_cur_train_grp_loss:  0.4734, max_cur_train_grp_loss_index: 0, 
